甲	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
本	O
品	O
为	O
深	O
褐	O
色	O
至	O
黑	O
色	O
的	O
水	B-DRUG_DOSAGE
蜜	I-DRUG_DOSAGE
丸	I-DRUG_DOSAGE
；	O
气	B-DRUG_TASTE
微	I-DRUG_TASTE
，	O
味	B-DRUG_TASTE
甘	I-DRUG_TASTE
而	I-DRUG_TASTE
后	I-DRUG_TASTE
苦	I-DRUG_TASTE
、	O
辛	B-DRUG_TASTE
。	O
山	O
西	O
华	O
康	O
药	O
业	O
股	O
份	O
有	O
限	O
公	O
司	O
口	O
服	O
，	O
一	O
次	O
1	O
丸	O
，	O
一	O
日	O
2	O
-	O
3	O
次	O
。	O
1	O
.	O
忌	O
生	B-FOOD_GROUP
冷	I-FOOD_GROUP
食	O
物	O
，	O
不	O
宜	O
洗	O
凉	O
水	O
澡	O
。	O
2	O
.	O

感	B-DISEASE
冒	I-DISEASE
发	B-SYMPTOM
热	I-SYMPTOM
病	O
人	O
不	O
宜	O
服	O
用	O
。	O
3	O
.	O
有	O
高	B-DISEASE
血	I-DISEASE
压	I-DISEASE
、	O
心	B-DISEASE_GROUP
脏	I-DISEASE_GROUP
病	I-DISEASE_GROUP
、	O
肝	B-DISEASE_GROUP
病	I-DISEASE_GROUP
、	O
糖	O
尿	O
病	O
、	O
肾	B-DISEASE_GROUP
病	I-DISEASE_GROUP
等	O
慢	B-DISEASE_GROUP
性	I-DISEASE_GROUP
病	I-DISEASE_GROUP
严	O
重	O
者	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
4	O
.	O
青	B-PERSON_GROUP
春	I-PERSON_GROUP
期	I-PERSON_GROUP
少	I-PERSON_GROUP
女	I-PERSON_GROUP
及	O
更	B-PERSON_GROUP
年	I-PERSON_GROUP
期	I-PERSON_GROUP
妇	I-PERSON_GROUP
女	I-PERSON_GROUP
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
5	O
.	O
平	O
素	O
月	O
经	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
月	B-SYMPTOM
经	I-SYMPTOM
过	I-SYMPTOM
少	I-SYMPTOM
，	O
或	O
经	B-SYMPTOM
期	I-SYMPTOM
错	I-SYMPTOM
后	I-SYMPTOM
，	O
或	O
阴	B-SYMPTOM
道	I-SYMPTOM
不	I-SYMPTOM
规	I-SYMPTOM
则	I-SYMPTOM
出	I-SYMPTOM
血	I-SYMPTOM
者	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
6	O
.	O
治	O
疗	O
痛	B-SYMPTOM
经	I-SYMPTOM
，	O
宜	O
在	O
经	O
前	O
3	O
～	O
5	O
天	O
开	O
始	O
服	O
药	O
，	O
连	O
服	O
1	O
周	O
。	O
如	O
有	O
生	O
育	O
要	O
求	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
7	O
.	O
服	O
药	O
后	O
痛	B-SYMPTOM
经	I-SYMPTOM
不	O
减	O
轻	O
，	O
或	O
重	O
度	O
痛	O
经	O
者	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
8	O
.	O
治	O
疗	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	I-SYMPTOM
，	O
服	O
药	O
1	O
个	O
月	O
症	O
状	O
无	O
缓	O
解	O
，	O
应	O
去	O
医	O

院	O
就	O
诊	O
。	O
9	O
.	O
对	O
本	O
品	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
者	I-PERSON_GROUP
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	I-PERSON_GROUP
慎	O
用	O
。	O
暖	O
宫	O
调	O
经	O
。	O
用	O
于	O
经	O
期	O
腰	B-SYMPTOM
腹	I-SYMPTOM
冷	I-SYMPTOM
痛	I-SYMPTOM
，	O
经	B-SYMPTOM
血	I-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
，	O
经	B-SYMPTOM
期	I-SYMPTOM
错	I-SYMPTOM
后	I-SYMPTOM
，	O
带	B-SYMPTOM
多	I-SYMPTOM
清	I-SYMPTOM
稀	I-SYMPTOM

9	O
g	O
*	O
1	O
0	O
丸	O
口	O
服	O
，	O
一	O
次	O
一	O
丸	O
，	O
一	O
日	O
一	O
次	O
。	O
补	B-DRUG_EFFICACY
肝	I-DRUG_EFFICACY
肾	I-DRUG_EFFICACY
，	O
益	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
血	I-DRUG_EFFICACY
。	O
用	O
于	O
肝	B-SYNDROME
肾	I-SYNDROME
不	I-SYNDROME
足	I-SYNDROME
，	O
气	B-SYNDROME
血	I-SYNDROME
亏	I-SYNDROME
损	I-SYNDROME
，	O
体	B-SYMPTOM
质	I-SYMPTOM
虚	I-SYMPTOM
弱	I-SYMPTOM
，	O
遗	B-SYMPTOM
尿	I-SYMPTOM
遗	I-SYMPTOM
精	I-SYMPTOM
，	O
阳	B-SYMPTOM
痿	I-SYMPTOM
早	I-SYMPTOM
泄	I-SYMPTOM
1	O
.	O
药	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
2	O
.	O
儿	B-PERSON_GROUP
童	I-PERSON_GROUP
必	O
须	O
在	O
成	B-PERSON_GROUP
人	I-PERSON_GROUP
的	O
监	O
护	O
下	O
使	O
用	O
。	O
3	O
.	O
请	O
将	O
此	O
药	O
放	O
在	O
儿	O
童	O
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
丸	B-DRUG_DOSAGE
剂	I-DRUG_DOSAGE
(	O
大	B-DRUG_DOSAGE
蜜	I-DRUG_DOSAGE
丸	I-DRUG_DOSAGE
)	O
尚	O
不	O
明	O
确	O
。	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
广	O
东	O
联	O
康	O
药	O
业	O
有	O
限	O
公	O
司	O

如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
桂	O
林	O
益	O
佰	O
漓	O
江	O
制	O
药	O
有	O
限	O
公	O
司	O
孕	B-PERSON_GROUP
妇	I-PERSON_GROUP
禁	O
用	O
。	O
非	O
处	O
方	O
药	O
物	O
（	O
乙	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
本	O
品	O
为	O
棕	O
黄	O
色	O
至	O
棕	O
褐	O
色	O
的	O
颗	B-DRUG_DOSAGE
粒	I-DRUG_DOSAGE
；	O
昧	O
甜	O
、	O
微	B-DRUG_TASTE
苦	I-DRUG_TASTE
昧	B-DRUG_TASTE
甜	I-DRUG_TASTE
、	O
微	O
苦	O
。	O
开	O
水	O
冲	O
服	O
。	O
一	O
次	O
1	O
袋	O
，	O
一	O
日	O
2	O
次	O
。	O
1	O
5	O
g	O
*	O
1	O
0	O
袋	O
/	O
盒	O
。	O
1	O
.	O
忌	O
食	O
生	B-FOOD_GROUP
冷	I-FOOD_GROUP
食	O
物	O
。	O
2	O
.	O
气	B-SYNDROME
血	I-SYNDROME
两	I-SYNDROME
虚	I-SYNDROME
引	O
起	O
的	O
月	B-SYMPTOM
经	I-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
，	O
色	B-SYMPTOM
淡	I-SYMPTOM
质	I-SYMPTOM
稀	I-SYMPTOM
，	O
伴	O
有	O
头	B-SYMPTOM
晕	I-SYMPTOM
心	B-SYMPTOM
悸	I-SYMPTOM
，	O
疲	B-SYMPTOM
乏	I-SYMPTOM
无	I-SYMPTOM
力	I-SYMPTOM
等	O
不	O
宜	O
选	O
用	O
本	O
药	O
。	O
3	O
.	O
有	O
高	O
血	O
压	O
、	O
心	B-DISEASE_GROUP
脏	I-DISEASE_GROUP
病	I-DISEASE_GROUP
、	O
肾	B-DISEASE_GROUP
病	I-DISEASE_GROUP
、	O
糖	B-DISEASE
尿	I-DISEASE
病	I-DISEASE
或	O
正	O
在	O
接	O
受	O
其	O
他	O
治	O
疗	O
的	O
患	O
者	O

均	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
用	O
。	O
4	O
.	O
平	O
素	O
月	O
经	O
量	O
正	O
常	O
，	O
突	O
然	O
出	O
现	O
经	B-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
，	O
须	O
去	O
医	O
院	O
就	O
诊	O
。	O
5	O
.	O
青	B-PERSON_GROUP
春	I-PERSON_GROUP
期	I-PERSON_GROUP
少	I-PERSON_GROUP
女	I-PERSON_GROUP
及	O
更	B-PERSON_GROUP
年	I-PERSON_GROUP
期	I-PERSON_GROUP
妇	I-PERSON_GROUP
女	I-PERSON_GROUP
应	O
在	O
医	O
师	O
指	O
导	O
下	O
服	O
药	O
。	O
6	O
.	O
各	O
种	O
流	O
产	O
后	O
腹	B-SYMPTOM
痛	I-SYMPTOM
伴	O
有	O
阴	B-SYMPTOM
道	I-SYMPTOM
出	I-SYMPTOM
血	I-SYMPTOM
，	O
服	O
药	O
1	O
周	O
无	O
效	O
者	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
7	O
.	O
按	O
照	O
用	O
法	O
用	O
量	O
服	O
用	O
，	O
服	O
药	O
过	O
程	O
中	O
出	O
现	O
不	O
良	O
反	O
应	O
应	O
停	O
药	O
，	O
并	O
向	O
医	O
师	O
咨	O
询	O
。	O
8	O
.	O
对	O
本	O
品	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
者	I-PERSON_GROUP
禁	O
用	O
，	O
过	O
敏	O
体	O
质	O
者	O
慎	O
用	O
。	O
9	O
.	O
本	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
1	O
0	O
.	O
请	O
将	O
本	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	I-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
1	O
1	O
.	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O

药	O
师	O
。	O
活	O
血	O
调	O
经	O
。	O
用	O
于	O
血	B-SYNDROME
瘀	I-SYNDROME
所	O
致	O
的	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	I-SYMPTOM
，	O
症	O
见	O
经	B-SYMPTOM
水	I-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
活	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
调	I-DRUG_EFFICACY
经	I-DRUG_EFFICACY
1	O
5	O
g	O
*	O
1	O
0	O
袋	O
祛	B-DRUG_EFFICACY
瘀	I-DRUG_EFFICACY
生	I-DRUG_EFFICACY
新	I-DRUG_EFFICACY
。	O
用	O
于	O
月	O
经	O
量	O
少	O
、	O
后	O
错	O
，	O
经	O
来	O
腹	B-SYMPTOM
痛	I-SYMPTOM
尚	O
不	O
明	O
确	O
。	O

口	O
服	O
，	O
一	O
次	O
6	O
粒	O
，	O
一	O
日	O
2	O
次	O
。	O
尚	O
不	O
明	O
确	O
。	O
尚	O
不	O
明	O
确	O
。	O
2	O
4	O
片	O
/	O
盒	O
。	O
0	O
.	O
5	O
g	O
*	O
2	O
4	O
s	O
本	O
品	O
为	O
胶	B-DRUG_DOSAGE
囊	I-DRUG_DOSAGE
剂	I-DRUG_DOSAGE
，	O
内	O
容	O
物	O
为	O
灰	O
褐	O
色	O
至	O
深	O
褐	O
色	O
的	O
颗	B-DRUG_DOSAGE
粒	I-DRUG_DOSAGE
或	O
粉	B-DRUG_DOSAGE
末	I-DRUG_DOSAGE
；	O
味	B-DRUG_TASTE
微	I-DRUG_TASTE
苦	I-DRUG_TASTE
、	O
涩	O
。	O
尚	O
不	O
明	O
确	O
。	O
湖	O
南	O
方	O
盛	O
制	O
药	O
股	O
份	O
有	O
限	O
公	O
司	O
止	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
，	O
消	B-DRUG_EFFICACY
肿	I-DRUG_EFFICACY
，	O
化	B-DRUG_EFFICACY
瘀	I-DRUG_EFFICACY
。	O
用	O
于	O
功	O
能	O
性	O
子	B-SYMPTOM
宫	I-SYMPTOM
出	I-SYMPTOM
血	I-SYMPTOM
，	O
崩	B-SYMPTOM
中	I-SYMPTOM
下	I-SYMPTOM
血	I-SYMPTOM
，	O
衄	B-SYMPTOM
血	I-SYMPTOM
，	O
咳	B-SYMPTOM
血	I-SYMPTOM
，	O
吐	B-SYMPTOM
血	I-SYMPTOM
等	O
出	O
血	B-SYNDROME
症	I-SYNDROME

尚	O
不	O
明	O
确	O
。	O
忌	O
气	O
恼	O
，	O
忌	O
食	O
辛	B-FOOD_GROUP
辣	I-FOOD_GROUP
食	O
物	O
。	O
补	B-DRUG_EFFICACY
气	I-DRUG_EFFICACY
养	I-DRUG_EFFICACY
血	I-DRUG_EFFICACY
，	O
滋	O
阴	O
通	O
乳	O
。	O
用	O
于	O
产	O
后	O
阴	O
血	O
亏	O
虚	O
，	O
乳	B-SYMPTOM
汁	I-SYMPTOM
稀	I-SYMPTOM
薄	I-SYMPTOM
阴	B-SYNDROME
血	I-SYNDROME
亏	I-SYNDROME
虚	I-SYNDROME
石	O
药	O
集	O
团	O
河	O
北	O
永	O
丰	O
药	O
业	O
有	O
限	O
公	O
司	O
1	O
0	O
0	O
m	O
l	O
本	O
品	O
为	O
棕	O
红	O
色	O
的	O
液	B-DRUG_DOSAGE
体	I-DRUG_DOSAGE
；	O
味	B-DRUG_TASTE
甜	I-DRUG_TASTE
。	O
口	O
服	O
，	O
一	O
次	O
1	O
0	O
0	O
m	O
l	O
，	O
一	O
日	O
2	O
次	O
。	O
尚	O
不	O
明	O
确	O
。	O

祛	B-DRUG_EFFICACY
瘀	I-DRUG_EFFICACY
生	I-DRUG_EFFICACY
新	I-DRUG_EFFICACY
。	O
用	O
于	O
月	B-SYMPTOM
经	I-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
、	O
后	O
错	O
，	O
经	O
来	O
腹	B-SYMPTOM
痛	I-SYMPTOM
⒈	O
对	O
子	O
宫	O
有	O
兴	O
奋	O
作	O
用	O
。	O
⒉	O
对	O
心	O
血	O
管	O
系	O
统	O
的	O
作	O
用	O
：	O
抗	O
心	O
肌	O
缺	O
血	O
和	O
抗	O
心	B-DISEASE
绞	I-DISEASE
痛	I-DISEASE
，	O
抗	O
实	O
验	O
性	O
心	B-DISEASE
肌	I-DISEASE
梗	I-DISEASE
死	I-DISEASE
、	O
抗	O
血	B-DISEASE
栓	I-DISEASE
。	O
孕	B-PERSON_GROUP
妇	I-PERSON_GROUP
禁	O
用	O
。	O
活	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
调	I-DRUG_EFFICACY
经	I-DRUG_EFFICACY
。	O
用	O
于	O
血	B-SYNDROME
瘀	I-SYNDROME
所	O
致	O
的	O
月	B-SYMPTOM
经	I-SYMPTOM
不	I-SYMPTOM
调	I-SYMPTOM
，	O
症	O
见	O
经	B-SYMPTOM
水	I-SYMPTOM
量	I-SYMPTOM
少	I-SYMPTOM
每	O
袋	O
装	O
1	O
5	O
g	O
如	O
与	O
其	O
他	O
药	O
物	O
同	O
时	O
使	O
用	O
可	O
能	O
会	O
发	O
生	O
药	O
物	O
相	O
互	O
作	O
用	O
，	O
详	O
情	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
尚	O
不	O
明	O
确	O
。	O
非	O
处	O
方	O
药	O
物	O
（	O
乙	O
类	O
）	O
,	O
国	O
家	O
基	O
本	O
药	O
物	O
目	O
录	O
（	O
2	O
0	O
1	O
2	O
）	O
开	O
水	O
冲	O
服	O
。	O
一	O
次	O
1	O
袋	O
，	O
一	O
日	O
2	O
次	O
哈	O
药	O
集	O
团	O
中	O
药	O
二	O
厂	O
孕	B-PERSON_GROUP
妇	I-PERSON_GROUP
禁	O
用	O
。	O

本	O
品	O
为	O
棕	O
红	O
色	O
液	B-DRUG_DOSAGE
体	I-DRUG_DOSAGE
；	O
气	B-DRUG_TASTE
香	I-DRUG_TASTE
，	O
久	O
置	O
有	O
少	O
量	O
沉	O
淀	O
。	O
西	O
安	O
仁	O
仁	O
药	O
业	O
有	O
限	O
公	O
司	O
用	O
于	O
外	B-SYMPTOM
阴	I-SYMPTOM
瘙	I-SYMPTOM
痒	I-SYMPTOM
、	O
湿	B-SYMPTOM
疹	I-SYMPTOM
，	O
及	O
滴	O
虫	O
性	O
、	O
霉	O
菌	O
性	O
阴	O
道	O
炎	O
致	O
阴	B-SYMPTOM
痒	I-SYMPTOM
者	O
经	O
期	O
、	O
孕	B-PERSON_GROUP
期	I-PERSON_GROUP
妇	I-PERSON_GROUP
女	I-PERSON_GROUP
禁	O
用	O
。	O
清	B-DRUG_EFFICACY
热	I-DRUG_EFFICACY
解	I-DRUG_EFFICACY
毒	I-DRUG_EFFICACY
，	O
燥	B-DRUG_EFFICACY
湿	I-DRUG_EFFICACY
杀	B-DRUG_EFFICACY
虫	I-DRUG_EFFICACY
止	B-DRUG_EFFICACY
痒	I-DRUG_EFFICACY
。	O
用	O
于	O
湿	O
热	O
下	O
注	O
所	O
致	O
的	O
外	B-SYMPTOM
阴	I-SYMPTOM
瘙	I-SYMPTOM
痒	I-SYMPTOM
，	O
外	O
阴	O
湿	O
疹	O
，	O
及	O
滴	O
虫	O
性	O
、	O
霉	O
菌	O
性	O
阴	B-DISEASE
道	I-DISEASE
炎	I-DISEASE
致	O
阴	B-SYMPTOM
痒	I-SYMPTOM
湿	B-SYNDROME
热	I-SYNDROME
下	I-SYNDROME
注	I-SYNDROME
2	O
0	O
0	O
m	O
l	O
外	O
用	O
，	O
外	B-SYMPTOM
阴	I-SYMPTOM
瘙	I-SYMPTOM
痒	I-SYMPTOM
、	O
外	B-SYMPTOM
阴	I-SYMPTOM
湿	I-SYMPTOM
疹	I-SYMPTOM
：	O
一	O
次	O
2	O
瓶	O
盖	O
（	O
1	O
0	O
m	O
l	O
）	O
，	O
一	O
日	O
2	O
次	O
，	O
涂	O
于	O
阴	O
部	O
患	O
处	O
，	O
1	O
5	O
分	O
钟	O
后	O
冲	O
净	O
，	O
或	O
加	O
1	O
0	O
倍	O
量	O
温	O
开	O
水	O
洗	O
浴	O
阴	O
部	O
；	O
阴	B-DISEASE
道	I-DISEASE
炎	I-DISEASE
：	O
一	O
次	O
2	O
瓶	O
盖	O
（	O
1	O
0	O
m	O
l	O
）	O
，	O
加	O
1	O
0	O
倍	O
温	O
开	O

水	O
稀	O
释	O
后	O
，	O
用	O
阴	O
道	O
冲	O
洗	O
器	O
冲	O
洗	O
阴	O
道	O
，	O
一	O
日	O
2	O
次	O
。	O
偶	O
见	O
皮	O
肤	O
、	O
粘	O
膜	O
刺	O
激	O
性	O
反	O
应	O
。	O
1	O
.	O
本	O
品	O
为	O
外	O
用	O
药	O
，	O
禁	O
止	O
内	O
服	O
。	O
2	O
.	O
忌	O
食	O
辛	B-FOOD_GROUP
辣	I-FOOD_GROUP
食	O
物	O
。	O
3	O
.	O
切	O
勿	O
接	O
触	O
眼	O
睛	O
、	O
口	O
腔	O
等	O
黏	O
膜	O
处	O
。	O
皮	O
肤	O
破	O
溃	O
处	O
禁	O
用	O
。	O
4	O
.	O
用	O
药	O
时	O
请	O
摇	O
匀	O
。	O
5	O
.	O
治	O
疗	O
期	O
间	O
忌	O
房	O
事	O
，	O
配	O
偶	O
如	O
有	O
感	O
染	O
应	O
同	O
时	O
治	O
疗	O
。	O
6	O
.	O
未	O
婚	O
或	O
绝	O
经	O
后	O
患	O
者	O
，	O
应	O
在	O
医	O
师	O
指	O
导	O
下	O
使	O
用	O
。	O
7	O
.	O
外	O
阴	O
白	O
色	O
病	O
变	O
、	O
糖	B-DISEASE
尿	I-DISEASE
病	I-DISEASE
所	O
致	O
的	O
瘙	B-SYMPTOM
痒	I-SYMPTOM
不	O
宜	O
使	O
用	O
。	O
伴	O
有	O
尿	B-SYMPTOM
频	I-SYMPTOM
、	O
尿	O
急	O
、	O
尿	B-SYMPTOM
痛	I-SYMPTOM
者	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
8	O
.	O
用	O
药	O
7	O
天	O
症	O
状	O
无	O
缓	O
解	O
，	O
应	O
去	O
医	O
院	O
就	O
诊	O
。	O
9	O
.	O
对	O
本	O
品	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP

者	I-PERSON_GROUP
禁	O
用	O
，	O
过	B-PERSON_GROUP
敏	I-PERSON_GROUP
体	I-PERSON_GROUP
质	I-PERSON_GROUP
者	I-PERSON_GROUP
慎	O
用	O
。	O
1	O
0	O
.	O
药	O
品	O
性	O
状	O
发	O
生	O
改	O
变	O
时	O
禁	O
止	O
使	O
用	O
。	O
1	O
1	O
.	O
请	O
将	O
此	O
药	O
品	O
放	O
在	O
儿	B-PERSON_GROUP
童	I-PERSON_GROUP
不	O
能	O
接	O
触	O
的	O
地	O
方	O
。	O
1	O
2	O
.	O
如	O
正	O
在	O
使	O
用	O
其	O
他	O
药	O
品	O
，	O
使	O
用	O
本	O
品	O
前	O
请	O
咨	O
询	O
医	O
师	O
或	O
药	O
师	O
。	O
非	O
处	O
方	O
药	O
物	O
（	O
甲	O
类	O
）	O
,	O
外	O
用	O
药	O
物	O
每	O
瓶	O
装	O
2	O
0	O
0	O
毫	O
升	O
。	O

药	O
用	O
复	O
合	O
硬	O
片	O
包	O
装	O
，	O
6	O
粒	O
/	O
盒	O
。	O
本	O
品	O
为	O
棕	O
黑	O
色	O
的	O
栓	B-DRUG_DOSAGE
剂	I-DRUG_DOSAGE
。	O
尚	O
不	O
明	O
确	O
。	O
1	O
、	O
对	O
本	O
药	O
过	O
敏	O
或	O
对	O
阿	O
司	O
匹	O
林	O
和	O
其	O
它	O
非	O
甾	O
体	O
类	O
抗	B-DRUG_GROUP
炎	I-DRUG_GROUP
药	I-DRUG_GROUP
过	O
敏	O
者	O
。	O
2	O
、	O
过	B-DISEASE
敏	I-DISEASE
性	I-DISEASE
鼻	I-DISEASE
炎	I-DISEASE
、	O
支	O
气	O
管	O
哮	O
喘	O
患	O
者	O
（	O
对	O
本	O
药	O
较	O
易	O
发	O
生	O
过	O
敏	O
，	O
甚	O
至	O
可	O
引	O
起	O
严	O
重	O
的	O
急	O
性	O
全	O
身	O
性	O
过	O
敏	O
反	O
应	O
）	O
。	O
3	O
、	O
血	B-DISEASE
管	I-DISEASE
性	I-DISEASE
水	I-DISEASE
肿	I-DISEASE
和	O
支	B-DISEASE
气	I-DISEASE
管	I-DISEASE
痉	I-DISEASE
挛	I-DISEASE
者	O
。	O
4	O
、	O
有	O
活	O
动	O
性	O
溃	B-DISEASE_GROUP
疡	I-DISEASE_GROUP
病	I-DISEASE_GROUP
、	O
溃	B-DISEASE
疡	I-DISEASE
性	I-DISEASE
结	I-DISEASE
肠	I-DISEASE
炎	I-DISEASE
及	O
其	O
它	O
上	O
消	B-DISEASE_GROUP
化	I-DISEASE_GROUP
道	I-DISEASE_GROUP
疾	I-DISEASE_GROUP
病	I-DISEASE_GROUP
史	O
者	O
（	O
可	O
导	O
致	O
溃	B-SYMPTOM
疡	I-SYMPTOM
出	I-SYMPTOM
血	I-SYMPTOM
、	O
穿	O
孔	O
）	O
。	O
5	O
、	O
有	O
肝	B-DISEASE_GROUP
肾	I-DISEASE_GROUP
疾	I-DISEASE_GROUP
病	O
者	O
（	O
本	O
药	O
经	O
肝	O
脏	O
代	O
谢	O
，	O
经	O
肾	O
脏	O
排	O
泄	O
，	O
对	O
肝	O
肾	O
均	O
有	O
一	O
定	O
毒	O
性	O
）	O
。	O
6	O
、	O
孕	B-PERSON_GROUP
妇	I-PERSON_GROUP
及	O
哺	B-PERSON_GROUP
乳	I-PERSON_GROUP
期	I-PERSON_GROUP
妇	I-PERSON_GROUP
女	I-PERSON_GROUP

。	O
7	O
.	O
使	O
用	O
阿	O
司	O
匹	O
或	O
其	O
他	O
非	O
甾	O
体	O
类	O
抗	O
炎	O
药	O
后	O
诱	O
发	O
哮	B-DISEASE
喘	I-DISEASE
、	O
荨	B-DISEASE
麻	I-DISEASE
疹	I-DISEASE
或	O
过	O
敏	O
反	O
应	O
的	O
患	O
者	O
。	O
8	O
.	O
禁	O
用	O
于	O
冠	O
状	O
动	O
脉	O
搭	O
桥	O
手	O
术	O
（	O
C	O
A	O
B	O
G	O
)	O
围	O
手	O
术	O
期	O
疼	O
痛	O
的	O
治	O
疗	O
。	O
9	O
.	O
有	O
应	O
用	O
非	O
甾	O
体	O
抗	B-DRUG_GROUP
炎	I-DRUG_GROUP
药	I-DRUG_GROUP
后	O
发	O
生	O
胃	B-SYMPTOM
肠	I-SYMPTOM
道	I-SYMPTOM
出	I-SYMPTOM
血	I-SYMPTOM
或	O
穿	O
孔	O
病	O
史	O
的	O
患	O
者	O
。	O
1	O
0	O
.	O
有	O
活	O
动	O
性	O
消	B-SYMPTOM
化	I-SYMPTOM
道	I-SYMPTOM
溃	I-SYMPTOM
疡	I-SYMPTOM
/	O
出	O
血	O
，	O
或	O
则	O
既	O
往	O
曾	O
复	O
发	O
溃	O
疡	O
/	O
出	O
血	O
的	O
患	O
者	O
。	O
1	O
1	O
.	O
重	O
度	O
心	B-SYMPTOM
力	I-SYMPTOM
衰	I-SYMPTOM
竭	I-SYMPTOM
患	O
者	O
。	O
黑	O
龙	O
江	O
省	O
济	O
仁	O
药	O
业	O
有	O
限	O
公	O
司	O
详	O
情	O
请	O
见	O
说	O
明	O
书	O
。	O
清	B-DRUG_EFFICACY
热	I-DRUG_EFFICACY
解	I-DRUG_EFFICACY
毒	I-DRUG_EFFICACY
，	O
活	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
通	I-DRUG_EFFICACY
经	I-DRUG_EFFICACY
，	O
消	B-DRUG_EFFICACY
肿	I-DRUG_EFFICACY
止	I-DRUG_EFFICACY
痛	I-DRUG_EFFICACY
。	O
用	O
于	O
毒	O
瘀	O
蕴	O
结	O
胞	O
宫	O
，	O
少	O
腹	O
胀	O
痛	O
，	O
月	O
经	O
不	O
调	O
少	B-SYMPTOM
腹	I-SYMPTOM
胀	I-SYMPTOM
痛	I-SYMPTOM
，	O
月	O
经	O
不	O
调	O
，	O

痛	B-SYMPTOM
经	I-SYMPTOM
，	O
白	B-SYMPTOM
带	I-SYMPTOM
过	I-SYMPTOM
多	I-SYMPTOM
；	O
盆	B-DISEASE
腔	I-DISEASE
炎	I-DISEASE
、	O
附	B-DISEASE
件	I-DISEASE
炎	I-DISEASE
毒	B-SYMPTOM
瘀	I-SYMPTOM
蕴	I-SYMPTOM
结	I-SYMPTOM
胞	I-SYMPTOM
宫	I-SYMPTOM
肛	O
门	O
用	O
药	O
。	O
一	O
次	O
1	O
粒	O
，	O
一	O
日	O
1	O
次	O
，	O
根	O
据	O
炎	O
症	O
的	O
轻	O
重	O
，	O
盆	B-DISEASE
腔	I-DISEASE
炎	I-DISEASE
一	O
疗	O
程	O
用	O
药	O
1	O
2	O
～	O
1	O
5	O
粒	O
，	O
附	O
件	O
炎	O
一	O
疗	O
程	O
用	O
药	O
7	O
～	O
1	O
0	O
粒	O
。	O

非	O
处	O
方	O
药	O
物	O
（	O
乙	O
类	O
）	O
养	B-DRUG_EFFICACY
血	I-DRUG_EFFICACY
调	O
经	O
